frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1713,1213.0,[633.3339522494789 1612.5398210218575 1399.81705099065 2154.5008620049202],[914.6768798828125 2010.4215087890625 1130.1134033203125 2119.708251953125],0.6749244928359985,LN15ZZC,0.7624939720329872
1713,941.0,[2294.3172439310174 1289.7494170901628 2904.1498169604483 1771.038515186121],[2518.28759765625 1602.7646484375 2665.86767578125 1681.1923828125],0.46156004071235657,DA07CLX,0.5601228907631403
1714,1213.0,[635.3349481079529 1614.687073717756 1399.4637628475696 2154.731042747959],[908.7389526367188 2017.9248046875 1131.310546875 2125.308837890625],0.6974281668663025,LN15ZZC,0.20838481816979665
1714,941.0,[2293.3864828447245 1290.4101525750957 2903.4733574183906 1772.2185443155427],[2515.8525390625 1599.3306884765625 2665.037841796875 1681.4139404296875],0.44636669754981995,DA07CLX,0.3289689178539306
1715,1213.0,[636.4626247462326 1617.3292514139362 1396.9758129403594 2155.1859661869057],[901.9729614257812 2019.4212646484375 1127.0928955078125 2132.74951171875],0.6899527311325073,LN15ZZC,0.43009239476781885
1715,941.0,[2291.8238756688033 1292.1854683027568 2903.258600234658 1774.4376809731493],[2519.07275390625 1616.9150390625 2671.317626953125 1690.679443359375],0.5127145051956177,DA07CLX,0.4874077919994398
1716,1213.0,[633.2044780081908 1618.8174313897725 1392.933190248682 2155.032235995433],[904.537353515625 2021.470458984375 1127.7154541015625 2134.322998046875],0.6964184641838074,LM15ZZC,0.2155240328933789
1717,1213.0,[631.3164613029409 1619.53696221936 1390.9593858807862 2154.584397155697],[904.5693969726562 2021.4427490234375 1127.7191162109375 2134.356201171875],0.6961856484413147,LM15ZZC,0.2155240328933789
1718,1213.0,[636.8686667554572 1623.3180061474618 1390.5970126561429 2155.203442659446],[906.8029174804688 2026.5552978515625 1126.720947265625 2135.040771484375],0.7048311829566956,LM15ZZC,0.24832854127196072
1718,941.0,[2290.655114915075 1298.1437265287698 2904.336173686988 1780.1796537233743],[2514.28369140625 1600.3031005859375 2680.832763671875 1692.05908203125],0.5352241396903992,DA07CLX,0.28838497771735233
1719,1213.0,[640.949421998763 1627.1524623494374 1389.534599834214 2155.4534334485006],[901.2590942382812 2034.636474609375 1120.760009765625 2143.976806640625],0.7010464072227478,LM15ZZC,0.6146602717341207
1719,941.0,[2291.603413716934 1300.4976073388705 2907.0246171324347 1783.1187552802087],[2513.4609375 1603.5128173828125 2684.9296875 1693.0206298828125],0.5376763343811035,DA07CLX,0.2472042013566774
1720,1213.0,[643.6525765386001 1632.2885944380787 1388.6780654461527 2155.6488168462483],[900.4308471679688 2040.4637451171875 1121.884765625 2147.94921875],0.7145593762397766,LM15ZZC,0.34817011814374443
1721,1213.0,[641.7987752462477 1637.2378802627886 1384.6686169240122 2156.401827479027],[898.81640625 2047.91455078125 1116.8323974609375 2151.699462890625],0.6855721473693848,LM15ZZC,0.28397301435988764
1721,941.0,[2292.9223999449805 1306.086733283361 2910.7978109219684 1790.6418130167262],[2514.334716796875 1615.6318359375 2690.572265625 1697.772216796875],0.6053986549377441,DA07CLX,0.33230806128530804
1722,941.0,[2293.125807643393 1308.811318261485 2911.1759051569256 1794.1061793478736],[2518.30322265625 1617.7415771484375 2683.738037109375 1700.2496337890625],0.5679630637168884,DA07CLX,0.46070637281273363
1723,941.0,[2293.1388121925766 1309.6381037560911 2911.2452524551827 1795.5272461857287],[2518.36767578125 1617.755126953125 2683.774658203125 1700.259521484375],0.5684094429016113,DA07CLX,0.46070637281273363
1724,1520.0,[2163.7840635618168 874.0735036496935 2686.514104915652 1388.4988136469065],[2352.709716796875 1232.9608154296875 2482.17041015625 1312.3836669921875],0.3452078104019165,EV06VIS,0.1271246896101798
1726,1520.0,[2164.300935340057 875.865312927486 2695.756198665889 1395.6094324949215],[2361.711181640625 1239.7135009765625 2484.21923828125 1313.1640625],0.3333039879798889,EY06VIS,0.1498962495788296
1728,941.0,[2291.0058879330404 1321.7079402526492 2911.225493541671 1807.0660475343434],[2524.4443359375 1632.107666015625 2689.162353515625 1716.2607421875],0.557400643825531,QA07CLX,0.17734664561705799
1728,1520.0,[2163.9904973521398 875.6536866838783 2700.74773726451 1396.1567569306899],[2366.980224609375 1244.57763671875 2483.655029296875 1315.9801025390625],0.27202263474464417,EY06YIS,0.1525946736330121
1729,941.0,[2291.109253871306 1322.7894965504513 2911.7648046741956 1807.5997718935193],[2524.763671875 1632.1904296875 2688.995361328125 1716.1175537109375],0.5581159591674805,QA07CLX,0.2129616076556849
1729,1520.0,[2163.7189227638337 875.5973113263917 2701.4518814975954 1396.7799372758932],[2366.87109375 1244.503173828125 2483.530029296875 1315.8626708984375],0.27798596024513245,EY06YIS,0.1525946736330121
1730,941.0,[2290.676519699721 1326.2516533590695 2913.7758864952475 1810.2877245633874],[2529.914306640625 1634.4744873046875 2687.025390625 1716.92431640625],0.5262259840965271,DA07CLX,0.3316092517464845
1730,1520.0,[2161.1427874427773 876.1412377873307 2699.032111497315 1398.9393185308982],[2361.16064453125 1244.2593994140625 2483.749755859375 1316.479248046875],0.3029356598854065,EY09VIS,0.05656015677239571
1733,1520.0,[2164.6314037823417 883.0305146481688 2701.1156126542223 1405.458236371555],[2366.915771484375 1249.6253662109375 2486.81103515625 1320.4146728515625],0.42105093598365784,EY03VMS,0.2759077369405923
1734,1520.0,[2163.0295120504334 884.3343219263007 2702.189496260841 1407.7229458530069],[2362.410888671875 1247.3717041015625 2490.07275390625 1323.3509521484375],0.5210851430892944,EY06VWS,0.18263271506297482
1735,1520.0,[2161.973182051764 884.6292783359269 2703.070508992612 1408.6673353241804],[2362.39501953125 1247.386474609375 2490.10595703125 1323.37158203125],0.5217254161834717,EY06VWS,0.18263271506297482
1736,1459.0,[2167.4902511751106 886.8044905210184 2703.370360406566 1409.8463841250552],[2360.2177734375 1249.343994140625 2490.602783203125 1327.0755615234375],0.4993811845779419,EV06VIS,0.12846179200254598
1736,941.0,[2292.2735347685616 1335.6535628839988 2918.4466145541423 1823.5741400860916],[2525.6279296875 1669.1734619140625 2687.105712890625 1745.34130859375],0.40677931904792786,OA07CLX,0.39775115010573725
1737,1459.0,[2169.240216198108 887.5366794742771 2708.533939378227 1411.5265541105882],[2367.667724609375 1256.9356689453125 2490.072509765625 1331.160400390625],0.31555628776550293,EV06NUS,0.07869061597576321
1738,941.0,[2293.1639723281482 1337.1608622216456 2919.525261930197 1829.4978491345298],[2524.893310546875 1653.420166015625 2702.240478515625 1741.1397705078125],0.6208745241165161,DA07CLX,0.325807016156277
1738,1459.0,[2169.885485781032 888.0910685555591 2711.2880624085556 1413.3003132464023],[2372.147705078125 1258.262939453125 2489.434814453125 1329.909912109375],0.3174373507499695,EV06VIS,0.1794092051750559
1739,1520.0,[2160.860004266775 887.435059693446 2710.2398456822184 1415.3612103222686],[2370.057861328125 1257.5614013671875 2486.362060546875 1331.6649169921875],0.3583590090274811,EV06VMS,0.215121491037459
1744,941.0,[2295.424055814816 1345.6871836110363 2927.5894050956595 1848.2997686490585],[2513.5791015625 1674.453857421875 2687.818603515625 1754.57421875],0.5376414060592651,DA07CLA,0.3016059397940062
1745,941.0,[2294.7387500691048 1348.6875032981707 2926.8435394583057 1852.5567515315402],[2524.876953125 1679.9630126953125 2702.0712890625 1765.3428955078125],0.5568158030509949,DA07CLX,0.4254288574260592
1746,941.0,[2293.0391640454495 1351.741143681525 2924.364082243505 1856.7251816091166],[2525.749755859375 1676.14892578125 2702.23193359375 1764.4200439453125],0.5830934643745422,DA07CLX,0.5427320809336402
1747,941.0,[2292.5025260176394 1352.6435262350342 2923.28188174874 1858.4389625117265],[2525.798828125 1676.2763671875 2702.188720703125 1764.448974609375],0.5824361443519592,DA07CLX,0.574234007876795
1748,941.0,[2293.046563224905 1354.6792996411036 2923.0685822234746 1861.2800093596475],[2522.330322265625 1677.9312744140625 2700.966064453125 1767.6361083984375],0.6124886274337769,DA07CLX,0.5429430125701254
1748,1459.0,[2157.547435236293 895.6928919736105 2703.324845816525 1429.8558590209423],[2357.585693359375 1277.037109375 2497.31494140625 1348.568115234375],0.3556864857673645,EV03VOS,0.07026888835384992
1749,941.0,[2293.974975451766 1356.9501724918955 2925.8053841999536 1864.425179606144],[2535.539306640625 1686.44140625 2698.422607421875 1772.620361328125],0.5894930958747864,DA07CLX,0.3031846216943806
1750,941.0,[2295.35203769307 1359.182920324941 2927.303669274177 1867.2203165505355],[2527.691162109375 1688.3834228515625 2708.993408203125 1775.1431884765625],0.606853187084198,OA07CLX,0.26475666599314723
1751,941.0,[2295.495861724623 1362.7772052851326 2928.8836057627786 1870.9753138151516],[2523.023193359375 1686.8258056640625 2711.134033203125 1776.5936279296875],0.6033016443252563,DA07CLX,0.47874987753906967
1752,941.0,[2297.4698934271914 1365.7081596670496 2933.288044614264 1874.3710194038258],[2522.56787109375 1689.352294921875 2712.97412109375 1779.9364013671875],0.6180006265640259,OA07CLX,0.6067280037313417
1753,941.0,[2297.7616629832874 1366.6255281326949 2935.2969605755416 1875.5866913528275],[2522.60009765625 1689.4644775390625 2712.939697265625 1779.8922119140625],0.6187727451324463,OA07CLX,0.583433404275941
1754,941.0,[2297.9518292378216 1368.6303329701498 2936.4608035160354 1877.6450863035018],[2519.1865234375 1700.86669921875 2711.46337890625 1784.3734130859375],0.5494404435157776,DA07CLX,0.33867942788148747
1757,941.0,[2300.205655230532 1372.8653120792674 2944.1402855234237 1884.3358609875386],[2523.476318359375 1705.740234375 2714.3623046875 1789.31396484375],0.6479710340499878,DA07CLX,0.5023642809856773
1762,1544.0,[2135.7822621499463 903.1340261253506 2692.9184597960448 1461.7813772823881],[2364.5107421875 1295.4888916015625 2485.734375 1362.8045654296875],0.365686297416687,EJ06VVS,0.09389133270682065
1763,941.0,[2299.1773516360313 1388.9895806633317 2948.314077951542 1901.1108053696257],[2540.66845703125 1724.987548828125 2716.848876953125 1813.17333984375],0.5892964601516724,DA07CLX,0.4302175666217435
1766,941.0,[2299.443121287862 1396.3908368256402 2946.8988427795243 1909.6332550178445],[2546.140380859375 1727.94580078125 2719.234375 1816.839111328125],0.5743655562400818,DA07CLX,0.3982242932748952
1767,1459.0,[2141.8608971562503 908.3572505197085 2699.593984893964 1465.7138596419868],[2363.536865234375 1297.242919921875 2499.673828125 1371.5709228515625],0.5398656129837036,EY05WOS,0.09572411743247168
1768,941.0,[2301.7286228090024 1401.4279413650913 2951.0697912452133 1915.180175585467],[2545.56103515625 1736.1104736328125 2720.162841796875 1823.7293701171875],0.5522001385688782,OA07CLI,0.21600897831428126
1768,1459.0,[2144.0299439707037 909.2113594791565 2701.1122927549663 1467.825905030855],[2359.725830078125 1296.64599609375 2491.525146484375 1372.6007080078125],0.5521100163459778,EY09VQS,0.15028509711381374
1769,941.0,[2302.2270349070527 1405.697437135023 2951.0043815724853 1919.2287295468618],[2547.22509765625 1737.8199462890625 2716.213134765625 1825.9010009765625],0.5425191521644592,DA07CLY,0.4764320459556529
1769,1459.0,[2142.5280713491647 909.9096056756631 2698.9439892087403 1469.8021627051103],[2365.41845703125 1300.18701171875 2488.625 1376.407958984375],0.5097043514251709,EY05WOS,0.11694716207114304
1774,1556.0,[2145.1193848091825 919.7953200429558 2711.6294309744144 1466.01519250064],[2364.398681640625 1309.38818359375 2491.166259765625 1384.2244873046875],0.4812968671321869,EY06VVS,0.24439454716601705
1775,941.0,[2302.132639946954 1424.2112273498597 2955.728206433851 1937.177500935411],[2547.89794921875 1761.866455078125 2726.277099609375 1846.9844970703125],0.5985146760940552,DA07CLI,0.6814136756294246
1776,1556.0,[2143.330973433576 921.6596481906201 2708.82408025268 1466.5749596501917],[2362.83935546875 1311.6490478515625 2494.006591796875 1387.744384765625],0.35141029953956604,EY06VVS,0.07468254196711328
1780,1556.0,[2142.884420851419 922.3569622584997 2713.878541261856 1470.4218965877503],[2353.723388671875 1321.5926513671875 2500.666015625 1398.123779296875],0.537506103515625,EY06YOS,0.08057530790240332
1784,1556.0,[2148.7116379888666 923.5777571904573 2715.6780150332315 1481.1044710063943],[2353.328857421875 1327.12255859375 2496.1591796875 1404.1717529296875],0.4361768066883087,DV06VIS,0.02373687187649095
1787,941.0,[2302.1584528400517 1447.062006947931 2979.6202112805295 1977.0985953302861],[2551.450439453125 1798.190185546875 2741.369384765625 1884.7371826171875],0.6238089799880981,DA07CLX,0.778005953102191
1788,1556.0,[2149.3456701193136 926.4381875936924 2718.861762369049 1491.0649332340417],[2356.744384765625 1335.560791015625 2492.6044921875 1408.1375732421875],0.4842456579208374,ET03MUS,0.0659355629051605
1789,1556.0,[2149.5991873082803 925.694843949854 2718.688780244006 1492.187874854518],[2356.916015625 1335.5750732421875 2492.795654296875 1408.115478515625],0.4811832904815674,ET03MUS,0.0659355629051605
1792,941.0,[2308.2464962551626 1457.9726313305039 2986.8906587647175 1992.5030227026375],[2562.227294921875 1806.8851318359375 2745.425048828125 1891.4058837890625],0.6278480291366577,DA07CLX,0.5526367304680291
1793,941.0,[2307.515607350343 1461.6576293697792 2987.556214210037 1996.694865295284],[2562.366455078125 1809.59033203125 2738.201904296875 1894.31396484375],0.6253023147583008,DA07CLX,0.18604043578030308
1793,1556.0,[2148.293504904417 928.336838320218 2718.7228372487825 1499.0692158542545],[2355.2568359375 1343.6492919921875 2505.072998046875 1418.5775146484375],0.40808406472206116,EJ09WWS,0.02438947321550171
1794,941.0,[2307.5560124744243 1464.0846194616558 2987.8919096523978 1999.5145775091103],[2568.4287109375 1816.883544921875 2753.746826171875 1904.052001953125],0.6365185379981995,DA07CLX,0.3331433323735347
1794,1556.0,[2147.2732217960697 929.6675448172398 2718.918169197634 1502.3510632816149],[2362.58203125 1341.5399169921875 2506.21142578125 1420.903564453125],0.520989716053009,EV06WWS,0.07310193327812929
1795,941.0,[2307.623746162449 1464.8599861580728 2988.2455394895737 2000.6040722975908],[2568.556640625 1816.9793701171875 2753.7685546875 1904.0570068359375],0.6371216177940369,DA07CLX,0.27752366452100985
1795,1556.0,[2146.604512623972 929.7692210577754 2719.0486047178006 1503.8667857555513],[2362.513916015625 1341.4954833984375 2506.261962890625 1420.828125],0.5235610604286194,EV06WWS,0.25023199861426026
1798,941.0,[2309.1867710531005 1470.3887700522926 2994.7245003352346 2007.2718263978284],[2572.413330078125 1825.2425537109375 2759.14501953125 1916.9461669921875],0.5808255672454834,DA07CLX,0.38683954997858533
1802,1584.0,[2139.6374794606577 934.8286029930819 2720.3359618122663 1520.2399937307168],[2354.827880859375 1349.9217529296875 2504.64990234375 1433.721435546875],0.5812938213348389,EY06VOS,0.13332899203701673
1805,1584.0,[2137.9633210332686 936.2365015171813 2712.1585275036887 1522.7792722464005],[2342.7958984375 1354.3319091796875 2498.108642578125 1437.0714111328125],0.5292179584503174,EV06VOS,0.12334339353715489
1808,1584.0,[2136.738489783287 936.192216271292 2708.385327578795 1525.8262064812645],[2347.009765625 1368.8673095703125 2502.812744140625 1445.59619140625],0.47049954533576965,EY06VOS,0.1229968829861254
1809,1584.0,[2138.511651481002 936.9414590283704 2709.6455547462233 1529.9304591662149],[2336.0400390625 1369.849365234375 2502.689453125 1448.26904296875],0.5784957408905029,EY06VOG,0.22019709930638262
1811,941.0,[2316.8380612863357 1509.701215553462 3021.500588011928 2059.89937595024],[2575.695068359375 1868.2408447265625 2771.12060546875 1961.8699951171875],0.627139687538147,DA07CLA,0.5879524526949851
1811,1597.0,[2133.141021105421 934.0007226045597 2712.926741641595 1545.746266897656],[2333.37158203125 1374.2449951171875 2494.530029296875 1453.3809814453125],0.585263192653656,EY06VOG,0.13438389605510656
1815,941.0,[2327.2539508298655 1519.0190145263746 3064.563693723438 2072.697824220891],[2587.334716796875 1881.1761474609375 2769.6162109375 1969.7647705078125],0.6275114417076111,DA07CLX,0.3367571407147533
1816,941.0,[2324.843319252394 1520.4439966312725 3059.8123223858342 2074.980517334567],[2590.25830078125 1878.33544921875 2770.408935546875 1970.8260498046875],0.5407487154006958,DA07CLX,0.43155672365882586
1817,941.0,[2323.609501645924 1523.2938733867222 3053.395472538926 2079.1111048173693],[2582.136474609375 1889.35888671875 2776.333740234375 1980.0462646484375],0.6285883188247681,DA07CLX,0.7115903797700434
1818,941.0,[2323.2389484692717 1526.9116947954699 3051.0067523050607 2083.65495936436],[2581.9306640625 1890.150146484375 2781.450439453125 1983.365478515625],0.649966299533844,DA07CLX,0.8545300277252658
1819,941.0,[2323.234042981661 1528.0197058146666 3049.490686104486 2085.4655347729795],[2581.96826171875 1890.1402587890625 2781.46533203125 1983.3607177734375],0.6500032544136047,DA07CLX,0.8545300277252658
